,id,sender_id,type_name,timestamp,intent_name,action_name,data
594,595,2b0f9bffd0a641e4b111865f36985a00,action,1649250000.0,,action_check_protocol,"{""event"": ""action"", ""timestamp"": 1649252293.6435335, ""name"": ""action_check_protocol"", ""policy"": ""policy_2_RulePolicy"", ""confidence"": 1.0, ""action_text"": null, ""hide_rule_turn"": true}"
595,596,2b0f9bffd0a641e4b111865f36985a00,bot,1649250000.0,,,"{""event"": ""bot"", ""timestamp"": 1649252293.6436093, ""text"": ""\u5982\u679c\u80f8\u8154\u79ef\u6db2\u4e0d\u9700\u8981\u5f15\u6d41\uff0c\u5e76\u4e14\u5f97\u5230\u63a7\u5236\uff0c\u90a3\u4e48\u4ece\u8fd9\u4e2a\u89d2\u5ea6\u6765\u770b\uff0c\u8be5\u60a3\u8005\u5e94\u8be5\u4e5f\u662f\u7b26\u5408\u6761\u4ef6\u7684\u3002 \n***\u6b64\u9879\u4e0b\u8fd8\u6709\u4ee5\u4e0b\u95ee\u9898\uff0c\u8bf7\u53c2\u7167\u9009\u62e9\u3002\u60a8\u4e5f\u53ef\u4ee5\u8f93\u5165\u5176\u4ed6\u95ee\u9898\u3002\u8c22\u8c22***"", ""data"": {""elements"": null, ""quick_replies"": null, ""buttons"": [{""payload"": ""/inform_protocol{\""sub\"": \""D\""}"", ""title"": ""D""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u4e3a\u4ec0\u4e48\u6709\u80f8\u8154\u79ef\u6db2\u7684\u60a3\u8005\u4e0d\u88ab\u5141\u8bb8\uff1f\u8fd9\u662f\u80ba\u764c\u7684\u5e38\u89c1\u75c7\u72b6\u3002\u6839\u636ePI\u7684\u5224\u65ad\uff0c\u7b26\u5408\u8be5\u6392\u9664\u6807\u51c6\u7684\u60a3\u8005\u5c06\u4e0d\u80fd\u53c2\u4e0e\u7814\u7a76\""}"", ""title"": ""\u4e3a\u4ec0\u4e48\u6709\u80f8\u8154\u79ef\u6db2\u7684\u60a3\u8005\u4e0d\u88ab\u5141\u8bb8\uff1f\u8fd9\u662f\u80ba\u764c\u7684\u5e38\u89c1\u75c7\u72b6\u3002\u6839\u636ePI\u7684\u5224\u65ad\uff0c\u7b26\u5408\u8be5\u6392\u9664\u6807\u51c6\u7684\u60a3\u8005\u5c06\u4e0d\u80fd\u53c2\u4e0e\u7814\u7a76""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u53cd\u590d\u80f8\u8154\u7a7f\u523a\u7684\u60a3\u8005\u88ab\u6392\u9664\u5728\u5916\u5417\uff1f \\n\""}"", ""title"": ""\u53cd\u590d\u80f8\u8154\u7a7f\u523a\u7684\u60a3\u8005\u88ab\u6392\u9664\u5728\u5916\u5417\uff1f \n""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u5bf9\u4e8e\u6392\u9664\u6807\u51c6#6\uff1a\u8bf7\u786e\u8ba4\u65e0\u9700\u5f15\u6d41\u7684\u80f8\u8154\u7a7f\u523a\u60a3\u8005\u662f\u5426\u5177\u5907\u7814\u7a76\u8d44\u683c\uff1f\\n\""}"", ""title"": ""\u5bf9\u4e8e\u6392\u9664\u6807\u51c6#6\uff1a\u8bf7\u786e\u8ba4\u65e0\u9700\u5f15\u6d41\u7684\u80f8\u8154\u7a7f\u523a\u60a3\u8005\u662f\u5426\u5177\u5907\u7814\u7a76\u8d44\u683c\uff1f\n""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u6392\u9664\u6807\u51c66\uff1b\u6709\u9700\u8981\u5f15\u6d41\u7684\u80f8\u8154\u79ef\u6db2\u3001\u8179\u6c34\u6216\u5fc3\u5305\u79ef\u6db2\u75c5\u53f2\u7684\u60a3\u8005\u662f\u5426\u53ef\u4ee5\u63a5\u53d7\uff1f\u5982\u679c\u662f\uff0c\u622a\u6b62\u65f6\u95f4\u662f\u4ec0\u4e48\u65f6\u5019\uff1f \""}"", ""title"": ""\u6392\u9664\u6807\u51c66\uff1b\u6709\u9700\u8981\u5f15\u6d41\u7684\u80f8\u8154\u79ef\u6db2\u3001\u8179\u6c34\u6216\u5fc3\u5305\u79ef\u6db2\u75c5\u53f2\u7684\u60a3\u8005\u662f\u5426\u53ef\u4ee5\u63a5\u53d7\uff1f\u5982\u679c\u662f\uff0c\u622a\u6b62\u65f6\u95f4\u662f\u4ec0\u4e48\u65f6\u5019\uff1f ""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u63a5\u53d7\u5f15\u6d41\u6216\u8179\u8154\u5206\u6d41\u672f\u540e\u4ece\u80f8\u8154\u79ef\u6db2\u4e2d\u6062\u590d\u7684\u53d7\u8bd5\u8005\u662f\u5426\u7b26\u5408\u7814\u7a76\u6761\u4ef6\uff1f  \""}"", ""title"": ""\u63a5\u53d7\u5f15\u6d41\u6216\u8179\u8154\u5206\u6d41\u672f\u540e\u4ece\u80f8\u8154\u79ef\u6db2\u4e2d\u6062\u590d\u7684\u53d7\u8bd5\u8005\u662f\u5426\u7b26\u5408\u7814\u7a76\u6761\u4ef6\uff1f  ""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u662f\u5426\u6392\u9664\u7559\u7f6e\u5f15\u6d41\u7ba1\uff08PLEURX\u578b\uff09\u7684\u60a3\u8005\uff1f\u53cd\u590d\u80f8\u8154\u7a7f\u523a\u7684\u60a3\u8005\u4e5f\u88ab\u6392\u9664\u5728\u5916\u5417\uff1f \\n\u5982\u679c\u662f\uff0c\u7a7f\u523a\u540e\u7684\u6d17\u8131\u671f\u9700\u8981\u591a\u4e45\uff1f\u56e0\u4e3a\u8fd9\u4ee3\u8868\u4e86\u5f88\u5927\u4e00\u90e8\u5206\u60a3\u8005\""}"", ""title"": ""\u662f\u5426\u6392\u9664\u7559\u7f6e\u5f15\u6d41\u7ba1\uff08PLEURX\u578b\uff09\u7684\u60a3\u8005\uff1f\u53cd\u590d\u80f8\u8154\u7a7f\u523a\u7684\u60a3\u8005\u4e5f\u88ab\u6392\u9664\u5728\u5916\u5417\uff1f \n\u5982\u679c\u662f\uff0c\u7a7f\u523a\u540e\u7684\u6d17\u8131\u671f\u9700\u8981\u591a\u4e45\uff1f\u56e0\u4e3a\u8fd9\u4ee3\u8868\u4e86\u5f88\u5927\u4e00\u90e8\u5206\u60a3\u8005""}], ""attachment"": null, ""image"": null, ""custom"": null}, ""metadata"": {}}"
596,597,2b0f9bffd0a641e4b111865f36985a00,slot,1649250000.0,,sub,"{""event"": ""slot"", ""timestamp"": 1649252293.6436121, ""name"": ""sub"", ""value"": null}"
597,598,2b0f9bffd0a641e4b111865f36985a00,slot,1649250000.0,,question_list,"{""event"": ""slot"", ""timestamp"": 1649252293.6436203, ""name"": ""question_list"", ""value"": [""D"", ""\u4e3a\u4ec0\u4e48\u6709\u80f8\u8154\u79ef\u6db2\u7684\u60a3\u8005\u4e0d\u88ab\u5141\u8bb8\uff1f\u8fd9\u662f\u80ba\u764c\u7684\u5e38\u89c1\u75c7\u72b6\u3002\u6839\u636ePI\u7684\u5224\u65ad\uff0c\u7b26\u5408\u8be5\u6392\u9664\u6807\u51c6\u7684\u60a3\u8005\u5c06\u4e0d\u80fd\u53c2\u4e0e\u7814\u7a76"", ""\u53cd\u590d\u80f8\u8154\u7a7f\u523a\u7684\u60a3\u8005\u88ab\u6392\u9664\u5728\u5916\u5417\uff1f \n"", ""\u5bf9\u4e8e\u6392\u9664\u6807\u51c6#6\uff1a\u8bf7\u786e\u8ba4\u65e0\u9700\u5f15\u6d41\u7684\u80f8\u8154\u7a7f\u523a\u60a3\u8005\u662f\u5426\u5177\u5907\u7814\u7a76\u8d44\u683c\uff1f\n"", ""\u6392\u9664\u6807\u51c66\uff1b\u6709\u9700\u8981\u5f15\u6d41\u7684\u80f8\u8154\u79ef\u6db2\u3001\u8179\u6c34\u6216\u5fc3\u5305\u79ef\u6db2\u75c5\u53f2\u7684\u60a3\u8005\u662f\u5426\u53ef\u4ee5\u63a5\u53d7\uff1f\u5982\u679c\u662f\uff0c\u622a\u6b62\u65f6\u95f4\u662f\u4ec0\u4e48\u65f6\u5019\uff1f "", ""\u63a5\u53d7\u5f15\u6d41\u6216\u8179\u8154\u5206\u6d41\u672f\u540e\u4ece\u80f8\u8154\u79ef\u6db2\u4e2d\u6062\u590d\u7684\u53d7\u8bd5\u8005\u662f\u5426\u7b26\u5408\u7814\u7a76\u6761\u4ef6\uff1f  "", ""\u662f\u5426\u6392\u9664\u7559\u7f6e\u5f15\u6d41\u7ba1\uff08PLEURX\u578b\uff09\u7684\u60a3\u8005\uff1f\u53cd\u590d\u80f8\u8154\u7a7f\u523a\u7684\u60a3\u8005\u4e5f\u88ab\u6392\u9664\u5728\u5916\u5417\uff1f \n\u5982\u679c\u662f\uff0c\u7a7f\u523a\u540e\u7684\u6d17\u8131\u671f\u9700\u8981\u591a\u4e45\uff1f\u56e0\u4e3a\u8fd9\u4ee3\u8868\u4e86\u5f88\u5927\u4e00\u90e8\u5206\u60a3\u8005""]}"
598,599,2b0f9bffd0a641e4b111865f36985a00,action,1649250000.0,,action_listen,"{""event"": ""action"", ""timestamp"": 1649252293.6451495, ""name"": ""action_listen"", ""policy"": ""policy_2_RulePolicy"", ""confidence"": 1.0, ""action_text"": null, ""hide_rule_turn"": true}"
599,600,2b0f9bffd0a641e4b111865f36985a00,user,1649250000.0,restart,,"{""event"": ""user"", ""timestamp"": 1649252299.4064674, ""text"": ""/restart"", ""parse_data"": {""intent"": {""name"": ""restart"", ""confidence"": 1.0}, ""entities"": [], ""text"": ""/restart"", ""message_id"": ""214e4ce098304fd990d712589f84d950"", ""metadata"": {}, ""intent_ranking"": [{""name"": ""restart"", ""confidence"": 1.0}]}, ""input_channel"": ""rasa"", ""message_id"": ""214e4ce098304fd990d712589f84d950"", ""metadata"": {}}"
600,601,2b0f9bffd0a641e4b111865f36985a00,action,1649250000.0,,action_default_fallback,"{""event"": ""action"", ""timestamp"": 1649252299.4092698, ""name"": ""action_default_fallback"", ""policy"": ""policy_2_RulePolicy"", ""confidence"": 0.3, ""action_text"": null, ""hide_rule_turn"": false}"
601,602,2b0f9bffd0a641e4b111865f36985a00,bot,1649250000.0,,,"{""event"": ""bot"", ""timestamp"": 1649252299.409323, ""metadata"": {""utter_action"": ""utter_default""}, ""text"": ""\u5bf9\u4e0d\u8d77\uff0c\u6211\u4e0d\u592a\u660e\u767d\uff0c\u80fd\u8bf7\u4f60\u518d\u8bf4\u4e00\u4e0b\u5417\uff1f\u8c22\u8c22"", ""data"": {""elements"": null, ""quick_replies"": null, ""buttons"": null, ""attachment"": null, ""image"": null, ""custom"": null}}"
602,603,2b0f9bffd0a641e4b111865f36985a00,rewind,1649250000.0,,,"{""event"": ""rewind"", ""timestamp"": 1649252299.4093285}"
603,604,2b0f9bffd0a641e4b111865f36985a00,user_featurization,1649250000.0,,,"{""event"": ""user_featurization"", ""timestamp"": 1649252299.420297, ""use_text_for_featurization"": false}"
604,605,2b0f9bffd0a641e4b111865f36985a00,action,1649250000.0,,action_check_protocol,"{""event"": ""action"", ""timestamp"": 1649252299.4203134, ""name"": ""action_check_protocol"", ""policy"": ""policy_2_RulePolicy"", ""confidence"": 1.0, ""action_text"": null, ""hide_rule_turn"": true}"
605,606,2b0f9bffd0a641e4b111865f36985a00,bot,1649250000.0,,,"{""event"": ""bot"", ""timestamp"": 1649252299.4203498, ""text"": ""\u8bf7\u63d0\u4f9b\u60a8\u8981\u67e5\u8be2\u7684\u5177\u4f53\u5185\u5bb9\uff0c\u8c22\u8c22"", ""data"": {""elements"": null, ""quick_replies"": null, ""buttons"": null, ""attachment"": null, ""image"": null, ""custom"": null}, ""metadata"": {}}"
606,607,2b0f9bffd0a641e4b111865f36985a00,slot,1649250000.0,,sub,"{""event"": ""slot"", ""timestamp"": 1649252299.420353, ""name"": ""sub"", ""value"": null}"
607,608,2b0f9bffd0a641e4b111865f36985a00,slot,1649250000.0,,question_list,"{""event"": ""slot"", ""timestamp"": 1649252299.4203618, ""name"": ""question_list"", ""value"": null}"
608,609,2b0f9bffd0a641e4b111865f36985a00,action,1649250000.0,,action_listen,"{""event"": ""action"", ""timestamp"": 1649252299.4223137, ""name"": ""action_listen"", ""policy"": ""policy_2_RulePolicy"", ""confidence"": 1.0, ""action_text"": null, ""hide_rule_turn"": true}"
609,610,97710b93e60c4543bd4332a29ee60818,action,1649250000.0,,action_session_start,"{""event"": ""action"", ""timestamp"": 1649252301.6578581, ""name"": ""action_session_start"", ""policy"": null, ""confidence"": 1.0, ""action_text"": null, ""hide_rule_turn"": false}"
610,611,97710b93e60c4543bd4332a29ee60818,session_started,1649250000.0,,,"{""event"": ""session_started"", ""timestamp"": 1649252301.6578755}"
611,612,97710b93e60c4543bd4332a29ee60818,action,1649250000.0,,action_listen,"{""event"": ""action"", ""timestamp"": 1649252301.6578865, ""name"": ""action_listen"", ""policy"": null, ""confidence"": null, ""action_text"": null, ""hide_rule_turn"": false}"
612,613,97710b93e60c4543bd4332a29ee60818,user,1649250000.0,inform_protocol,,"{""event"": ""user"", ""timestamp"": 1649252330.6655164, ""text"": ""\u75be\u75c5\u7c7b\u578b\u4e3b\u8981\u662f\u4ec0\u4e48"", ""parse_data"": {""intent"": {""id"": -6798720871877404898, ""name"": ""inform_protocol"", ""confidence"": 1.0}, ""entities"": [{""entity"": ""sub"", ""start"": 0, ""end"": 4, ""confidence_entity"": 0.9977051615715027, ""value"": ""\u80ba\u764c"", ""extractor"": ""DIETClassifier"", ""processors"": [""EntitySynonymMapper""]}], ""text"": ""\u75be\u75c5\u7c7b\u578b\u4e3b\u8981\u662f\u4ec0\u4e48"", ""message_id"": ""a71a04ab58b14448b9e959bf5ceba9ca"", ""metadata"": {}, ""intent_ranking"": [{""id"": -6798720871877404898, ""name"": ""inform_protocol"", ""confidence"": 1.0}, {""id"": -7123050307538074136, ""name"": ""deny"", ""confidence"": 1.9481159868148074e-22}, {""id"": -4942357581176442856, ""name"": ""bot_challenge"", ""confidence"": 1.943803126473783e-22}, {""id"": 1541465497055530029, ""name"": ""nlu_fallback"", ""confidence"": 1.8296528077866404e-22}, {""id"": 871297043303027656, ""name"": ""thanks"", ""confidence"": 1.537258420931724e-22}, {""id"": -1863162404031899420, ""name"": ""greet"", ""confidence"": 1.3886488908560999e-22}, {""id"": -8908966779712572960, ""name"": ""tell_name"", ""confidence"": 1.3874416181267496e-22}, {""id"": -4383036220941971295, ""name"": ""treatment_history"", ""confidence"": 1.3786414645213385e-22}, {""id"": 2464365518402513566, ""name"": ""mood_great"", ""confidence"": 1.3365768767000575e-22}, {""id"": 3542339409988939305, ""name"": ""age"", ""confidence"": 1.2493437542765041e-22}], ""response_selector"": {""all_retrieval_intents"": [], ""default"": {""response"": {""id"": null, ""responses"": null, ""response_templates"": null, ""confidence"": 0.0, ""intent_response_key"": null, ""utter_action"": ""utter_None"", ""template_name"": ""utter_None""}, ""ranking"": []}}}, ""input_channel"": ""rasa"", ""message_id"": ""a71a04ab58b14448b9e959bf5ceba9ca"", ""metadata"": {}}"
613,614,97710b93e60c4543bd4332a29ee60818,slot,1649250000.0,,sub,"{""event"": ""slot"", ""timestamp"": 1649252330.6655369, ""name"": ""sub"", ""value"": [""\u80ba\u764c""]}"
614,615,97710b93e60c4543bd4332a29ee60818,user_featurization,1649250000.0,,,"{""event"": ""user_featurization"", ""timestamp"": 1649252330.6955407, ""use_text_for_featurization"": false}"
615,616,97710b93e60c4543bd4332a29ee60818,action,1649250000.0,,action_check_protocol,"{""event"": ""action"", ""timestamp"": 1649252330.695565, ""name"": ""action_check_protocol"", ""policy"": ""policy_2_RulePolicy"", ""confidence"": 1.0, ""action_text"": null, ""hide_rule_turn"": true}"
616,617,97710b93e60c4543bd4332a29ee60818,bot,1649250000.0,,,"{""event"": ""bot"", ""timestamp"": 1649252330.6956844, ""text"": "" \n\u5165\u7ec4\u6807\u51c6\u7b2c5\u6761 \n\u7ec4\u7ec7\u5b66\u8bc1\u5b9e\u7684\u4e0d\u9002\u5408\u6839\u6cbb\u6027\u6cbb\u7597\uff08\u624b\u672f\u6216\u653e\u5316\u7597\uff09\u7684\u975e\u9cde\u72b63\u671f\u5c40\u90e8\u665a\u671f\u3001\u4e0d\u53ef\u5207\u9664NSCLC\u62164\u671f\u6216\u590d\u53d1\u8f6c\u79fb\u6027NSCLC\uff08\u6839\u636eIASLC\u80f8\u90e8\u80bf\u7624\u5b66\u5206\u671f\u624b\u518c\u7b2c8\u7248\uff09\u3002\u5982\u679c\u817a\u764c\u662f\u4e3b\u8981\u7ec4\u7ec7\u5b66\u7c7b\u578b\uff0c\u5219\u6df7\u5408\u7ec4\u7ec7\u5b66\u7c7b\u578b\u7684\u53d7\u8bd5\u8005\u6709\u8d44\u683c\u53c2\u52a0\u7814\u7a76 \n\u6392\u9664\u6807\u51c6\u7b2c1\u6761 \n\u6df7\u5408\u578b\u5c0f\u7ec6\u80de\u80ba\u764c\u3001\u9cde\u72b6\u7ec4\u7ec7\u5b66NSCLC\u548c\u8089\u7624\u6837\u7ec4\u7ec7\u5b66\u53d8\u5f02\u578bNSCLC\u3002 \n***\u6b64\u9879\u4e0b\u8fd8\u6709\u4ee5\u4e0b\u95ee\u9898\uff0c\u8bf7\u53c2\u7167\u9009\u62e9\u3002\u60a8\u4e5f\u53ef\u4ee5\u8f93\u5165\u5176\u4ed6\u95ee\u9898\u3002\u8c22\u8c22***"", ""data"": {""elements"": null, ""quick_replies"": null, ""buttons"": [{""payload"": ""/inform_protocol{\""sub\"": \""\u5982\u679c\u817a\u764c\u662f\u4e3b\u8981\u7684\u7ec4\u7ec7\u5b66\u7c7b\u578b\uff0c\u662f\u5426\u53ef\u4ee5\u5165\u7ec4\u6df7\u5408\u5c0f\u7ec6\u80de\u80ba\u764c\u3001\u9cde\u72b6\u7ec4\u7ec7\u5b66\u975e\u5c0f\u7ec6\u80de\u80ba\u764c\u548c\u8089\u7624\u6837\u7ec4\u7ec7\u5b66\u53d8\u5f02\u975e\u5c0f\u7ec6\u80de\u80ba\u764c\u7ec4\u7ec7\u5b66\u7c7b\u578b\u7684\u60a3\u8005\uff1f\""}"", ""title"": ""\u5982\u679c\u817a\u764c\u662f\u4e3b\u8981\u7684\u7ec4\u7ec7\u5b66\u7c7b\u578b\uff0c\u662f\u5426\u53ef\u4ee5\u5165\u7ec4\u6df7\u5408\u5c0f\u7ec6\u80de\u80ba\u764c\u3001\u9cde\u72b6\u7ec4\u7ec7\u5b66\u975e\u5c0f\u7ec6\u80de\u80ba\u764c\u548c\u8089\u7624\u6837\u7ec4\u7ec7\u5b66\u53d8\u5f02\u975e\u5c0f\u7ec6\u80de\u80ba\u764c\u7ec4\u7ec7\u5b66\u7c7b\u578b\u7684\u60a3\u8005\uff1f""}], ""attachment"": null, ""image"": null, ""custom"": null}, ""metadata"": {}}"
617,618,97710b93e60c4543bd4332a29ee60818,slot,1649250000.0,,sub,"{""event"": ""slot"", ""timestamp"": 1649252330.6956935, ""name"": ""sub"", ""value"": null}"
618,619,97710b93e60c4543bd4332a29ee60818,slot,1649250000.0,,question_list,"{""event"": ""slot"", ""timestamp"": 1649252330.6957195, ""name"": ""question_list"", ""value"": [""\u5982\u679c\u817a\u764c\u662f\u4e3b\u8981\u7684\u7ec4\u7ec7\u5b66\u7c7b\u578b\uff0c\u662f\u5426\u53ef\u4ee5\u5165\u7ec4\u6df7\u5408\u5c0f\u7ec6\u80de\u80ba\u764c\u3001\u9cde\u72b6\u7ec4\u7ec7\u5b66\u975e\u5c0f\u7ec6\u80de\u80ba\u764c\u548c\u8089\u7624\u6837\u7ec4\u7ec7\u5b66\u53d8\u5f02\u975e\u5c0f\u7ec6\u80de\u80ba\u764c\u7ec4\u7ec7\u5b66\u7c7b\u578b\u7684\u60a3\u8005\uff1f""]}"
619,620,97710b93e60c4543bd4332a29ee60818,action,1649250000.0,,action_listen,"{""event"": ""action"", ""timestamp"": 1649252330.6969192, ""name"": ""action_listen"", ""policy"": ""policy_2_RulePolicy"", ""confidence"": 1.0, ""action_text"": null, ""hide_rule_turn"": true}"
620,621,97710b93e60c4543bd4332a29ee60818,user,1649250000.0,inform_protocol,,"{""event"": ""user"", ""timestamp"": 1649252333.2694247, ""text"": ""/inform_protocol{\""sub\"": \""\u5982\u679c\u817a\u764c\u662f\u4e3b\u8981\u7684\u7ec4\u7ec7\u5b66\u7c7b\u578b\uff0c\u662f\u5426\u53ef\u4ee5\u5165\u7ec4\u6df7\u5408\u5c0f\u7ec6\u80de\u80ba\u764c\u3001\u9cde\u72b6\u7ec4\u7ec7\u5b66\u975e\u5c0f\u7ec6\u80de\u80ba\u764c\u548c\u8089\u7624\u6837\u7ec4\u7ec7\u5b66\u53d8\u5f02\u975e\u5c0f\u7ec6\u80de\u80ba\u764c\u7ec4\u7ec7\u5b66\u7c7b\u578b\u7684\u60a3\u8005\uff1f\""}"", ""parse_data"": {""intent"": {""name"": ""inform_protocol"", ""confidence"": 1.0}, ""entities"": [{""entity"": ""sub"", ""start"": 16, ""end"": 90, ""value"": ""\u5982\u679c\u817a\u764c\u662f\u4e3b\u8981\u7684\u7ec4\u7ec7\u5b66\u7c7b\u578b\uff0c\u662f\u5426\u53ef\u4ee5\u5165\u7ec4\u6df7\u5408\u5c0f\u7ec6\u80de\u80ba\u764c\u3001\u9cde\u72b6\u7ec4\u7ec7\u5b66\u975e\u5c0f\u7ec6\u80de\u80ba\u764c\u548c\u8089\u7624\u6837\u7ec4\u7ec7\u5b66\u53d8\u5f02\u975e\u5c0f\u7ec6\u80de\u80ba\u764c\u7ec4\u7ec7\u5b66\u7c7b\u578b\u7684\u60a3\u8005\uff1f""}], ""text"": ""/inform_protocol{\""sub\"": \""\u5982\u679c\u817a\u764c\u662f\u4e3b\u8981\u7684\u7ec4\u7ec7\u5b66\u7c7b\u578b\uff0c\u662f\u5426\u53ef\u4ee5\u5165\u7ec4\u6df7\u5408\u5c0f\u7ec6\u80de\u80ba\u764c\u3001\u9cde\u72b6\u7ec4\u7ec7\u5b66\u975e\u5c0f\u7ec6\u80de\u80ba\u764c\u548c\u8089\u7624\u6837\u7ec4\u7ec7\u5b66\u53d8\u5f02\u975e\u5c0f\u7ec6\u80de\u80ba\u764c\u7ec4\u7ec7\u5b66\u7c7b\u578b\u7684\u60a3\u8005\uff1f\""}"", ""message_id"": ""c387ea2401c54a0a9e4eda651f10b39b"", ""metadata"": {}, ""intent_ranking"": [{""name"": ""inform_protocol"", ""confidence"": 1.0}]}, ""input_channel"": ""rasa"", ""message_id"": ""c387ea2401c54a0a9e4eda651f10b39b"", ""metadata"": {}}"
621,622,97710b93e60c4543bd4332a29ee60818,slot,1649250000.0,,sub,"{""event"": ""slot"", ""timestamp"": 1649252333.2694407, ""name"": ""sub"", ""value"": [""\u5982\u679c\u817a\u764c\u662f\u4e3b\u8981\u7684\u7ec4\u7ec7\u5b66\u7c7b\u578b\uff0c\u662f\u5426\u53ef\u4ee5\u5165\u7ec4\u6df7\u5408\u5c0f\u7ec6\u80de\u80ba\u764c\u3001\u9cde\u72b6\u7ec4\u7ec7\u5b66\u975e\u5c0f\u7ec6\u80de\u80ba\u764c\u548c\u8089\u7624\u6837\u7ec4\u7ec7\u5b66\u53d8\u5f02\u975e\u5c0f\u7ec6\u80de\u80ba\u764c\u7ec4\u7ec7\u5b66\u7c7b\u578b\u7684\u60a3\u8005\uff1f""]}"
622,623,97710b93e60c4543bd4332a29ee60818,user_featurization,1649250000.0,,,"{""event"": ""user_featurization"", ""timestamp"": 1649252333.2849617, ""use_text_for_featurization"": false}"
623,624,97710b93e60c4543bd4332a29ee60818,action,1649250000.0,,action_check_protocol,"{""event"": ""action"", ""timestamp"": 1649252333.2849853, ""name"": ""action_check_protocol"", ""policy"": ""policy_2_RulePolicy"", ""confidence"": 1.0, ""action_text"": null, ""hide_rule_turn"": true}"
624,625,97710b93e60c4543bd4332a29ee60818,bot,1649250000.0,,,"{""event"": ""bot"", ""timestamp"": 1649252333.2850745, ""text"": ""\u53ea\u6709\u5f53\u817a\u764c\u662f\u4e3b\u8981\u7684\u7ec4\u7ec7\u5b66\u7c7b\u578b\u65f6\uff0c\u6df7\u5408\u53d8\u5f02\u7684\u53d7\u8bd5\u8005\u624d\u6709\u8d44\u683c\u8fdb\u5165\u7814\u7a76\u3002 \n***\u5c0f\u6613\u63a8\u8350\u5982\u4e0b\u9009\u9879\uff0c\u8bf7\u53c2\u7167\u9009\u62e9\u3002\u8c22\u8c22***"", ""data"": {""elements"": null, ""quick_replies"": null, ""buttons"": [{""payload"": ""/inform_protocol{\""sub\"": \""RESTART\""}"", ""title"": ""RESTART""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u8111\u653e\u7597\""}"", ""title"": ""\u8111\u653e\u7597""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u795e\u7ecf\u75c5\u53d8\""}"", ""title"": ""\u795e\u7ecf\u75c5\u53d8""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u5de5\u4f5c\u4eba\u5458\""}"", ""title"": ""\u5de5\u4f5c\u4eba\u5458""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u7a7f\u523a\""}"", ""title"": ""\u7a7f\u523a""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u8131\u53d1\""}"", ""title"": ""\u8131\u53d1""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u7f16\u53f7\""}"", ""title"": ""\u7f16\u53f7""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u708e\u75c7\""}"", ""title"": ""\u708e\u75c7""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u539f\u53d1\u6027\u514d\u75ab\u7f3a\u9677\""}"", ""title"": ""\u539f\u53d1\u6027\u514d\u75ab\u7f3a\u9677""}, {""payload"": ""/inform_protocol{\""sub\"": \""ECOG\""}"", ""title"": ""ECOG""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u907f\u5b55\""}"", ""title"": ""\u907f\u5b55""}, {""payload"": ""/inform_protocol{\""sub\"": \""HIV\""}"", ""title"": ""HIV""}, {""payload"": ""/inform_protocol{\""sub\"": \""ALK\""}"", ""title"": ""ALK""}, {""payload"": ""/inform_protocol{\""sub\"": \""\u9075\u4ece\""}"", ""title"": ""\u9075\u4ece""}], ""attachment"": null, ""image"": null, ""custom"": null}, ""metadata"": {}}"
625,626,97710b93e60c4543bd4332a29ee60818,slot,1649250000.0,,sub,"{""event"": ""slot"", ""timestamp"": 1649252333.2850785, ""name"": ""sub"", ""value"": null}"
626,627,97710b93e60c4543bd4332a29ee60818,slot,1649250000.0,,question_list,"{""event"": ""slot"", ""timestamp"": 1649252333.2850893, ""name"": ""question_list"", ""value"": []}"
627,628,97710b93e60c4543bd4332a29ee60818,action,1649250000.0,,action_listen,"{""event"": ""action"", ""timestamp"": 1649252333.2865095, ""name"": ""action_listen"", ""policy"": ""policy_2_RulePolicy"", ""confidence"": 1.0, ""action_text"": null, ""hide_rule_turn"": true}"
628,629,97710b93e60c4543bd4332a29ee60818,action,1649250000.0,,action_session_start,"{""event"": ""action"", ""timestamp"": 1649252548.6512108, ""name"": ""action_session_start"", ""policy"": null, ""confidence"": 1.0, ""action_text"": null, ""hide_rule_turn"": false}"
629,630,97710b93e60c4543bd4332a29ee60818,session_started,1649250000.0,,,"{""event"": ""session_started"", ""timestamp"": 1649252548.6512358}"
630,631,97710b93e60c4543bd4332a29ee60818,action,1649250000.0,,action_listen,"{""event"": ""action"", ""timestamp"": 1649252548.651265, ""name"": ""action_listen"", ""policy"": null, ""confidence"": null, ""action_text"": null, ""hide_rule_turn"": false}"
